name,S_down,maxvalue,range1,range2,dmq,V_sum,S_ret,curvature,alt_stderr_mean_5,alt_rvalue_min_50,V1,V2,stability,std,level_shift_size,var,dnp,fft_abs_1,F1,asoc,F2,erbc_num10_focus4,erbc_num10_focus2,maxindex,minang,fft_imag_3,fft_imag_6,fft_abs_22,lumpiness,minindex,alt_stderr_max_10,retvalue,sumang,mac,S,retang,S_low,retindex,S_sum,alt_stderr_min_5,minvalue,alt_stderr_mean_10,swd_coeff_2,std1st_der,cv,fft_angle_2,maxang,fft_real_2,fft_real_5,alt_stderr_min_50,alt_stderr_max_5,fft_angle_3
20220803-115358-1ca005,0.168359752,0.546553688,0.257352053,0.097142273,0.516873472,0.241852042,0.152798626,0.997937501,0.228768812,0.734296812,0.250358742,0.260048918,0.070552793,0.201987673,0.262015347,0.071734796,0.064003095,0.165633666,0.4,0.196566649,0.272727273,0.814085372,0.439247108,0.4,0.7634847,0.190722215,0.407108721,0.159019854,0.002008118,0.25,0.23242383,0.516009138,0.761786855,0.19656665,0.192988711,0.836509684,0.084919119,0.285714286,0.147462774,0.193146925,0.605851224,0.220983964,0.052589416,0.22977875,0.175007959,0.565255282,0.740319147,0.739423355,0.582428536,0.172387026,0.230992114,0.764082894
20220803-115029-1ca005,0.242487191,0.445794189,0.298407085,0.220479526,0.086785832,0.299224055,0.336621592,0.722465804,0.269195842,0.807754783,0.31245113,0.298529626,0.093224574,0.243521899,0.322254053,0.094658736,0.056096095,0.185482731,0.4,0.252915907,0.545454545,0.79424354,0.401121477,0.2,0.698901113,0.166291772,0.478486512,0.622661993,0.005428353,0.208333333,0.254427126,0.435445604,0.708128188,0.252915909,0.293055885,0.766120815,0.248460182,0.523809524,0.274636329,0.241189706,0.489323709,0.262026192,0.080280398,0.252387016,0.241016391,0.633205111,0.715474583,0.773018249,0.500561898,0.174724137,0.259136926,0.821328397
20220803-114941-1ca005,0.1476274,0.314454764,0.221843464,0.1153622,0.513278752,0.26864716,0.141436485,0.767844924,0.176271118,0.923191263,0.22929031,0.348704371,0.042495361,0.146810997,0.222985473,0.045593243,0.021285133,0.106364789,0.36,0.160176386,0.090909091,0.85375644,0.429607868,0.6,0.730359385,0.157036387,0.587569385,0.08637838,0.003246898,0.25,0.158387374,0.302194049,0.737970062,0.160176386,0.201615946,0.730401309,0.065303499,0.095238095,0.143949494,0.163560337,0.400208385,0.172536707,0.031058999,0.173137936,0.186176104,0.680318176,0.782709742,0.799879889,0.465977772,0.08290069,0.165707898,0.814089477
20220803-114127-1ca004,0.191313848,0.665166951,0.280205382,0.199386534,0.534781147,0.29718109,0.261936048,0.783946577,0.255587203,0.765063983,0.284922538,0.332901213,0.085496121,0.246280321,0.278119072,0.096279918,0.074819425,0.209112151,0.4,0.251734574,0.363636364,0.804025723,0.41531222,0.6,0.699452611,0.288912336,0.670813261,0.407941854,0.010404794,0.291666667,0.247660533,0.662915654,0.707097506,0.251734575,0.287286442,0.787277879,0.169620197,0.428571429,0.237577412,0.227279501,0.708672644,0.252025391,0.079757946,0.263404683,0.177485427,0.513789747,0.698263486,0.714358543,0.430576142,0.224813448,0.250891415,0.660695753
20220803-114028-1ca004,0.130174104,0.619754118,0.200076699,0.130034252,0.558109584,0.137528185,0.323980984,0.767844924,0.177984107,0.729638275,0.137645108,0.189803182,0.042378865,0.150686717,0.220268994,0.047268809,0.027396466,0.113861316,0.44,0.170753059,0.772727273,0.841794027,0.423594038,0.6,0.883783928,0.19386951,0.473296899,0.044754807,0.001521448,0.333333333,0.166061341,0.63273371,0.872804885,0.17075306,0.155111645,0.903534447,0.174101035,0.904761905,0.163042386,0.14885592,0.703754353,0.174041687,0.042840577,0.158539112,0.113015067,0.557649471,0.860699255,0.740356503,0.422067684,0.142421915,0.174578182,0.685573116
20220803-112906-1ca003,0.258386994,0.812574763,0.205630242,0.073799908,0.566093239,0.06938958,0.126768416,0.767844924,0.141887085,0.682530511,0.026774005,0.196513836,0.02580871,0.11478994,0.19124638,0.032678621,0.012166463,0.068179077,0.72,0.348418381,0.454545455,0.856623128,0.393807166,0.2,0.963324052,0.154778256,0.415539648,0.870466066,0.002733843,0.291666667,0.157781944,0.807985838,0.938688117,0.348418382,0.083687818,0.878289776,0.120935057,0.523809524,0.100710197,0.112198342,0.886152697,0.140895878,0.037056823,0.236267982,0.061214144,0.565167599,0.960596002,0.741683478,0.583818117,0.078001102,0.156503958,0.625600809
20220803-112631-1ca002,0.189579299,0.666952327,0.319257728,0.268718368,0.846125719,0.392485947,0.415827296,0.742723014,0.269826112,0.943144863,0.439251283,0.324567783,0.09192573,0.264380994,0.336156494,0.107223161,0.125386628,0.190335253,0.32,0.341213226,0.590909091,0.860786513,0.367644186,0.4,0.599289991,0.25211152,0.580142323,0.279858421,0.009632119,0.166666667,0.236186207,0.669460339,0.580835086,0.341213226,0.330430549,0.734107372,0.268980513,0.523809524,0.304295352,0.236155868,0.691539168,0.255292954,0.072752634,0.34737317,0.192633734,0.654336487,0.49226439,0.787848036,0.426588615,0.102949769,0.270296928,0.798958193
20220803-112603-1ca002,0.35169122,0.68480609,0.329455795,0.168048668,0.728587223,0.194494319,0.283632567,0.866255654,0.254309948,0.771849247,0.145949675,0.303326076,0.093059823,0.227361501,0.330060028,0.085407993,0.066113354,0.162568828,0.72,0.193937126,0.363636364,0.848875416,0.418551341,0.2,0.815552863,0.106318014,0.330545115,0.403483121,0.012759935,0.375,0.246239376,0.646388671,0.808478013,0.193937126,0.227061334,0.749220099,0.278179758,0.523809524,0.25025815,0.217716448,0.703754353,0.247069052,0.060752948,0.25919539,0.168093682,0.670309483,0.860883141,0.799961069,0.564000145,0.154391266,0.258158161,0.923904874
20220803-091548-1ca001,0.610872236,0.705452182,0.631733316,0.451449312,0.393332337,0.63875437,0.386254797,0.312392743,0.532402399,0.584162512,0.584538686,0.660909716,0.302516753,0.522547749,0.677418096,0.320939274,0.196587388,0.449166777,0.56,0.52049271,0.227272727,0.619213184,0.496602459,0.2,0.331017748,0.419843107,0.52202724,0.424513276,0.276388057,0.375,0.408390365,0.613099654,0.364124547,0.520492711,0.645757654,0.427364594,0.497687578,0.380952381,0.585640076,0.484135039,0.577688437,0.525922301,0.277361856,0.502625297,0.402172424,0.510925521,0.417056036,0.621195558,0.236683578,0.511510275,0.512951512,0.655415617
20220802-142726-1c021,0.047416075,0.231913245,0.079802004,0.130034252,0.103561639,0.115065809,0.276089612,0.767844924,0.101070088,0.861693484,0.098181135,0.196129955,0.028788275,0.105076949,0.088067006,0.029088775,0.002508336,0.130172146,0.2,0.150462119,0.727272727,0.836162635,0.213968008,0.8,0.909648076,0.193883137,0.757316748,0.046349583,0.000626919,0.125,0.089472686,0.05038159,0.916991917,0.15046212,0.128012676,0.910840499,0.094146027,0.619047619,0.112987929,0.089008414,0.160295166,0.098619527,0.022802629,0.086931555,0.257748912,0.865879829,0.953559581,0.826622817,0.581958191,0.11268217,0.104133087,0.65233506
20220802-142644-1c021,0.150739913,0.00915541,0.147275426,0.102254486,0.030756524,0.061631188,0.240108564,0.767844924,0.159407305,0.740683465,0.014658525,0.19656003,0.039252217,0.11735352,0.134918467,0.033651532,0.008480851,0.153270221,0.56,0.168829732,0.590909091,0.769791816,0.237422843,0.2,0.972531434,0.150793488,0.543860748,0.105072494,0.000985683,0.25,0.153907008,0.022035977,0.984517166,0.168829732,0.121948004,0.921533593,0.131498284,0.619047619,0.12619046,0.131395078,0.143154835,0.157547021,0.027242892,0.115651535,0.290792335,0.836092217,0.796629233,0.842716937,0.551029532,0.158022136,0.163840326,0.754509245
20220802-135507-1c019,0.271828021,0.457284871,0.417588115,0.440314912,0.29985441,0.413240697,0.694702719,0.50274962,0.432304857,0.521739482,0.444682174,0.362532543,0.21793751,0.431239587,0.443238855,0.233040869,0.192050687,0.373412497,0.44,0.367248112,0.909090909,0.634320704,0.377933506,0.4,0.575227171,0.347916885,0.398314933,0.268734926,0.034372576,0.291666667,0.384180549,0.46459553,0.586775973,0.367248113,0.434836453,0.705413568,0.499303772,1.0,0.462234958,0.383092508,0.442834718,0.421833382,0.214814321,0.399500932,0.421675911,0.55745964,0.564373629,0.699739986,0.495332532,0.447823982,0.422060886,0.666577396
20220802-135357-1c019,0.157541971,0.453478449,0.370049215,0.336097337,0.208452466,0.564631844,0.450383322,0.587049212,0.365450683,0.729055918,0.680167814,0.362938826,0.163296226,0.355243755,0.394201722,0.170157201,0.323735923,0.306777179,0.24,0.426874512,0.636363636,0.713545168,0.416157911,1.0,0.430568724,0.346456407,0.492346205,0.033737565,0.014667226,0.208333333,0.335291272,0.447829823,0.457527763,0.426874511,0.406325274,0.747463578,0.272662001,0.619047619,0.349143327,0.330964093,0.462124016,0.354963111,0.144143865,0.478097589,0.344177808,0.585905011,0.356087354,0.73782783,0.310390853,0.272949602,0.350497326,0.615179221
20220802-130050-1c018,0.140779732,0.231913245,0.171215317,0.157824242,0.105198916,0.17953921,0.281991141,0.767844924,0.138697422,0.997228742,0.146829292,0.269203701,0.025040897,0.107651972,0.166126753,0.030025631,0.02801272,0.09006994,0.36,0.218344832,0.454545455,0.897179905,0.251592082,0.0,0.833487878,0.060625302,0.414274045,0.121083686,0.004279265,0.125,0.079831828,0.0,0.836545348,0.218344831,0.180802534,0.791890362,0.152954649,0.333333333,0.16895583,0.125751297,0.103962738,0.127756092,0.015031165,0.184715709,0.293212504,0.916591193,0.893865052,0.866566516,0.520825112,0.015616914,0.126528314,0.979694279
20220802-125944-1c018,0.092334675,0.118063367,0.186327773,0.040897705,0.240959562,0.242371314,0.230425268,0.767844924,0.153843126,0.988966603,0.348799086,0.122218166,0.053204439,0.116857273,0.19004426,0.033462371,0.036140632,0.116544327,0.2,0.146869305,0.863636364,0.829954271,0.493248126,0.6,0.770659083,0.004953851,0.353210837,0.248458826,0.001388911,0.083333333,0.159545688,0.091816573,0.770762728,0.146869303,0.089931246,0.95155107,0.090801364,0.714285714,0.090106365,0.132172829,0.228842779,0.147916171,0.014468345,0.170167243,0.239249438,0.723402245,0.685383195,0.825451995,0.704175536,0.015608567,0.160601627,0.193298944
20220802-121942-1c017,0.253349891,0.598329602,0.392277592,0.370298042,0.504638428,0.453127726,0.494052011,0.561095098,0.363507514,0.626637064,0.50688632,0.362412664,0.156760901,0.365073363,0.414224047,0.177765266,0.113051764,0.281902935,0.36,0.35358956,0.727272727,0.715141607,0.449099517,0.6,0.535338864,0.334861897,0.496536014,0.129048232,0.023882697,0.25,0.326924182,0.597604689,0.537498004,0.353589559,0.396844236,0.696823574,0.357544508,0.761904762,0.380391085,0.325799221,0.590431439,0.355945084,0.160592593,0.359887173,0.298374641,0.500624319,0.477567621,0.660180849,0.531258507,0.335158506,0.35215052,0.652585489
20220802-121841-1c017,0.179488508,0.545661,0.31393144,0.283400644,0.354973564,0.386130898,0.388719431,0.736913036,0.274802047,0.792904,0.42985311,0.323863254,0.094032243,0.262657615,0.322246247,0.106158439,0.087499924,0.201374565,0.32,0.248841448,0.636363636,0.787582174,0.413707122,0.6,0.605834182,0.327024751,0.504744941,0.334160457,0.0103195,0.208333333,0.255906211,0.552735767,0.601120611,0.248841447,0.299679461,0.749695294,0.245358376,0.619047619,0.276574485,0.243066634,0.577688437,0.264803866,0.083636769,0.291604946,0.226612015,0.617872383,0.535204309,0.766146485,0.504375139,0.201600921,0.266842316,0.690516164
20220802-105120-1c013,0.269281482,0.817445269,0.415713261,0.474791677,0.728587223,0.517348402,0.492583333,0.459311002,0.469070914,0.579299827,0.545057363,0.449721755,0.248205613,0.461099091,0.497388901,0.260302636,0.218597637,0.376939786,0.36,0.313814762,0.681818182,0.713093101,0.354409411,0.4,0.464754303,0.303510465,0.443781415,0.414566939,0.068007325,0.208333333,0.413373504,0.848388803,0.489804834,0.313814763,0.461301017,0.57920068,0.365964743,0.666666667,0.421095646,0.415457252,0.789438869,0.460575647,0.258263372,0.42990536,0.294881361,0.61040036,0.5095429,0.738937422,0.576678805,0.426197353,0.457629341,0.722736257
20220802-105040-1c013,0.486248689,0.848282289,0.466852732,0.365860641,0.21125328,0.35088963,0.528099144,0.494682017,0.451866353,0.486900383,0.358049087,0.347749944,0.231659087,0.426221081,0.496194587,0.228600408,0.11565048,0.389624857,0.6,0.406827649,0.772727273,0.699626121,0.413281676,0.2,0.640917686,0.301257914,0.343599863,0.591803597,0.047583314,0.291666667,0.415288548,0.814530524,0.652762938,0.406827648,0.408953425,0.725553978,0.516850436,0.857142857,0.456672858,0.394896365,0.79435716,0.447572608,0.202526627,0.382186346,0.27387063,0.554569757,0.656901906,0.690716055,0.505035901,0.437115003,0.452803593,0.713662615
20220802-105006-1c013,0.389440121,0.778652612,0.354134265,0.287602883,0.728587223,0.30952581,0.280522463,0.649031404,0.309947268,0.449220005,0.257991848,0.398061747,0.104163412,0.303560212,0.368387364,0.13272347,0.115597196,0.238699888,0.56,0.193862275,0.409090909,0.684594207,0.495541397,0.6,0.683352433,0.359276654,0.607803811,0.239468385,0.180163068,0.458333333,0.226181936,0.773095541,0.687248373,0.193862277,0.340927459,0.641178483,0.298372213,0.666666667,0.324495149,0.281674805,0.781922623,0.302040956,0.145917699,0.298184664,0.197633293,0.349117251,0.752447612,0.547963736,0.296684314,0.35545799,0.297696413,0.316894448
20220802-094215-1c008,0.158638676,0.501690751,0.24468969,0.212484024,0.164498231,0.261485133,0.313364096,0.871256515,0.20676528,0.88180988,0.231207951,0.330250588,0.065142747,0.210894688,0.254201566,0.076415999,0.037876821,0.178296054,0.4,0.265995184,0.409090909,0.854273191,0.331434457,0.4,0.738963444,0.216699679,0.587035844,0.313700452,0.004073027,0.25,0.181066484,0.517845469,0.735371035,0.265995185,0.27471698,0.769228881,0.183931626,0.428571429,0.236116797,0.188873006,0.568900633,0.197902983,0.055807239,0.224699946,0.18711448,0.583595015,0.737619702,0.759101173,0.531308651,0.149157805,0.198160408,0.776922513
20220802-094114-1c008,0.11133939,0.510846161,0.221836362,0.140268902,0.553804497,0.339453301,0.277823962,0.966825305,0.197443508,0.805066025,0.432338405,0.217728421,0.056815396,0.183530677,0.222977667,0.062442596,0.057788883,0.163675761,0.2,0.197178469,0.636363636,0.832256329,0.397648346,0.8,0.662103064,0.225414072,0.602183438,0.211429581,0.002460701,0.125,0.19102351,0.513140788,0.666229389,0.19717847,0.218913041,0.918536323,0.132906199,0.523809524,0.182111046,0.176294642,0.588717748,0.190671024,0.043943461,0.224040806,0.162121927,0.483509313,0.546199351,0.725174875,0.531985255,0.16895648,0.199242315,0.718655807
20220802-090301-1c004,0.258718009,0.402830893,0.384948619,0.232278513,0.202160086,0.358831622,0.319226334,0.620276344,0.363803883,0.567503748,0.39860857,0.307951807,0.156776951,0.348331559,0.401508114,0.164900712,0.104480325,0.313434089,0.44,0.323681984,0.545454545,0.634953993,0.469325443,0.4,0.635156358,0.356411822,0.423217846,0.186026291,0.017173884,0.291666667,0.354295927,0.350739307,0.644812983,0.323681984,0.329711888,0.815749507,0.246667846,0.619047619,0.295068589,0.316158741,0.406319404,0.357467501,0.137560311,0.325932304,0.377250822,0.466147687,0.584685859,0.653341703,0.456098856,0.339841076,0.367948709,0.64435156
20220802-090209-1c004,0.557790889,0.55804437,0.463294771,0.401635908,0.064956156,0.350107897,0.324550369,0.477656563,0.442103091,0.423823572,0.214478557,0.548715852,0.214225908,0.444523511,0.453737891,0.244991179,0.1239926,0.371166608,0.84,0.564807342,0.318181818,0.56009276,0.430623623,0.2,0.634897334,0.396554034,0.345323457,0.729417992,0.099836483,0.5,0.400007854,0.530699789,0.612287337,0.56480734,0.410318385,0.475871478,0.426191856,0.619047619,0.41979978,0.378156601,0.517489924,0.434010865,0.238118455,0.466131849,0.396432581,0.410462445,0.697261806,0.554104691,0.640024395,0.41294259,0.445440892,0.651358819
20220802-090016-1c003,0.343904408,0.848282289,0.473492838,0.324298349,0.318500754,0.506963114,0.247029123,0.468431785,0.518613402,0.471866205,0.577254058,0.381435017,0.28919749,0.501325314,0.49958238,0.29930743,0.186758341,0.495519501,0.4,0.459811898,0.545454545,0.54284042,0.539914601,0.8,0.48145455,0.48393884,0.490322476,0.380355817,0.215902429,0.333333333,0.477867869,0.796167209,0.52123743,0.459811898,0.414408144,0.776557297,0.249720024,0.666666667,0.345736676,0.452517401,0.79115256,0.520859646,0.309878246,0.456878142,0.325510099,0.272084224,0.458100261,0.440338556,0.527638787,0.484090947,0.518590897,0.328964292
20220802-085938-1c003,0.536549229,0.848832185,0.527032689,0.545186851,0.15977582,0.55891686,0.373389677,0.393448027,0.480558965,0.166084206,0.461376671,0.659250543,0.234189954,0.494374281,0.555036025,0.292380553,0.319097099,0.414019665,0.56,0.67135837,0.363636364,0.52943645,0.547880946,1.0,0.409036623,0.57696019,0.813253326,0.527625592,0.505516136,0.541666667,0.424252962,0.848388803,0.417954118,0.671358371,0.564729212,0.317058559,0.445545094,0.714285714,0.516441774,0.432160552,0.765841353,0.480917194,0.332451199,0.607162455,0.316375078,0.180446322,0.535254137,0.351654895,0.565008226,0.588342821,0.467868103,0.183659095
20220712-153216-022,0.475192493,0.536116378,0.753009353,0.687265477,0.138754438,0.860997706,0.919399208,0.247404525,0.688631826,0.677444242,1.0,0.563013611,0.507718631,0.719805174,0.786701742,0.556827568,0.97546909,0.560766891,0.4,0.664553502,0.772727273,0.513958802,0.483637357,0.4,0.158120906,0.472201723,0.433361783,0.342218684,0.160108847,0.25,0.654764427,0.460919194,0.195905893,0.6645535,0.777181739,0.549295441,0.765582357,0.80952381,0.77304012,0.617837636,0.356622385,0.671780972,0.473125794,0.749914184,0.692179851,0.575164606,0.081047067,0.670526469,0.770440736,0.49897334,0.669601831,0.676476894
20220712-153142-022k,0.717207694,0.474245946,0.655268409,0.486314606,0.042644233,0.662226652,0.516983342,0.261701016,0.543292667,0.68540991,0.66162533,0.603689814,0.300692962,0.542230989,0.736462488,0.341652857,0.56727983,0.479729399,0.52,0.639651133,0.363636364,0.484585858,0.603511718,0.4,0.314445247,0.462987629,0.650100674,0.368019649,0.840984877,0.375,0.42820893,0.375647307,0.361142236,0.639651134,0.718919154,0.530782776,0.645555264,0.523809524,0.691030087,0.486515486,0.3444072,0.532141314,0.27162251,0.62479624,0.544656099,0.382070535,0.368000272,0.489257648,0.275985206,0.429327413,0.529365044,0.61012542
20220712-152230-021k,0.487271451,0.582261215,0.679897167,0.618577782,0.329558688,0.687720213,0.624415101,0.254557851,0.704177034,0.552266662,0.692300967,0.616434325,0.526708704,0.68937677,0.761582115,0.516337994,0.565776896,0.631683866,0.52,0.60010414,0.545454545,0.484254684,0.422738875,0.2,0.290283779,0.48269117,0.390273362,0.066051159,0.240929595,0.333333333,0.655481062,0.521518132,0.331890111,0.600104141,0.672330761,0.493097029,0.580278207,0.666666667,0.634688197,0.618192248,0.436199309,0.697956035,0.431281781,0.647950469,0.621242894,0.584060466,0.337547108,0.690011073,0.762325001,0.608250004,0.696390124,0.701125912
20220712-152137-021k,0.406590734,0.587892292,0.691096576,0.603241143,0.084751252,0.726734542,0.768317469,0.273941956,0.695858842,0.533000084,0.830764142,0.506737588,0.519446438,0.705941395,0.761582115,0.538194149,1.0,0.584105674,0.44,0.619692137,0.772727273,0.49214184,0.471728705,0.4,0.271460048,0.421550089,0.122302123,0.156677101,0.251343729,0.291666667,0.649554872,0.516009138,0.30618303,0.619692138,0.654193411,0.600531391,0.62665072,0.857142857,0.643147964,0.610225643,0.436199309,0.680172634,0.455714151,0.729620373,0.639563347,0.553409213,0.219392878,0.635663675,0.737271678,0.5772165,0.695736636,0.725344987
20220712-145325-020k,0.35721137,0.643738864,0.547755502,0.594816216,0.658035597,0.60745963,0.999786091,0.347781554,0.505368957,0.828503388,0.689570283,0.44382693,0.281168621,0.501955695,0.582926772,0.299939483,0.303586784,0.424960551,0.4,0.504822963,0.954545455,0.688892663,0.360881541,0.4,0.381901749,0.351964925,0.375381825,0.097158465,0.091960849,0.25,0.461939721,0.644552339,0.400283223,0.504822962,0.613418573,0.628209826,0.748567372,1.0,0.670789729,0.457970218,0.558981794,0.496770256,0.253763883,0.522358199,0.398516304,0.608966991,0.326982915,0.74032429,0.490210443,0.310994441,0.485876338,0.764416868
